SIRET;L1_NOMEN;L2_COMP;L3_CADR;L4_VOIE;L5_DISP;L6_POST;DEPET;L7_ETRG;RPET;ARRONET;CTONET;COMET;LIBCOM;DU;EPCI;TU;UU;CODEVOIE;TCD;ZEMET;NUMVOIE;INDREP;TYPVOIE;LIBVOIE;CODPOS;CEDEX;ZR1;SIEGE;ENSEIGNE;NOM_COM;NATETAB;LIBNATETAB;APET700;LIBAPET;DAPET;TEFET;EFETCENT;DCRET;DEFET;ORIGINE;AMINTRET;ACTIVNAT;LIEUACT;ACTISURF;SAISONAT;MODET;AUXILT;PRODET;PRODPART;ZR2;NOMEN_LONG;SIGLE;CIVILITE;NJ;LIBNJ;APEN700;LIBAPEN;DAPEN;APRM;TEFEN;EFENCENT;DEFEN;CATEGORIE;DCREN;AMINTREN;MONOACT;MODEN;PRODEN;ESAANN;TCA;ESAAPEN;ESASEC1N;ESASEC2N;ESASEC3N;ESASEC4N;REGIMP;MONOREG;ZR3;RPEN;DEPCOMEN;VMAJ;VMAJ1;IND_PUBLIPO;VMAJ2;VMAJ3;MAJ_DATE
47845579302384;BOULANGERIE MARIE BLACHERE;BOULANGERIES BG;LIEUDIT LES ROUES;115 AVENUE FREDERIC MISTRAL;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;115;"";AV;FREDERIC MISTRAL;38670;"";;0;BOULANGERIE MARIE BLACHERE;;"";"";1071C;Boulangerie et boulangerie-pâtisserie;2016;11;NN;20160824;2016;1;201609;04;99;"";P;S;0;O; ;;BOULANGERIES BG;B B G;"";5710;SAS, société par actions simplifiée;1071C;Boulangerie et boulangerie-pâtisserie;2016;"";51;3100;2015;ETI;20040825;201209;3;S;O;2012;8;1071C;1071C;"";"";"";;;;93;38087;F;0;1;0;1;27/02/2018
50823676700028;CES TENESOL CARAIBES 2008;"";"";840 RUE PASTEUR;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;840;"";RUE;PASTEUR;38670;"";;1;"";;"";"";7739Z;Location et location-bail machines, équipements et biens divers;2016;00;NN;20160620;2016;1;201701;"";"";"";P;S;0;O; ;;CES TENESOL CARAIBES 2008;"";"";5202;Société en nom collectif ;7739Z;Location et location-bail machines, équipements et biens divers;2008;"";00;NN;2008;PME;20080903;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
50841043800024;CES TENESOL REUNION 2008;"";"";840 RUE PASTEUR;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;840;"";RUE;PASTEUR;38670;"";;1;"";;"";"";7729Z;Location et location-bail autres biens personnels et domestiques;2016;00;NN;20160620;2016;1;201701;"";"";"";P;S;0;O; ;;CES TENESOL REUNION 2008;"";"";5202;Société en nom collectif ;7729Z;Location et location-bail autres biens personnels et domestiques;2008;"";00;NN;2008;PME;20080903;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
51885482300011;MADAME MARTINE ROLLANT;"";"";233 CHEMIN DE CHAMPSOUFFRAY;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;233;"";CHE;CHAMP SOUFFRAY;38670;"";;1;"";;1;Artisan-commerçant ;9602B;Soins de beauté;2011;00;NN;20081001;2008;1;201209;99;99;"";P;S;0;O;"";;ROLLANT*MARTINE/;"";2;"";"";9602B;Soins de beauté;2011;"";00;NN;2008;PME;20081001;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
51885482300011;MADAME MARTINE ROLLANT;"";"";233 CHE CHAMP SOUFFRAY;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;233;"";CHE;CHAMP SOUFFRAY;38670;"";;1;"";;2;Commerçant ;4799A;Vente à domicile;2014;00;NN;20081001;2008;1;201209;12;93;"";P;S;0;O; ;;ROLLANT*MARTINE/;"";2;"";"";4799A;Vente à domicile;2014;"";00;NN;2008;PME;20081001;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;F;1;1;1;1;27/02/2018
55204944759812;SNCF MOBILITES;SNCF GARE DE CHASSE SUR RHONE;GARE SNCF;RUE DE LA GARE;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";RUE;DE LA GARE;38670;"";;0;SNCF GARE DE CHASSE SUR RHONE;;"";"";4910Z;Transport ferroviaire interurbain de voyageurs;2008;00;0;19860623;2015;1;201209;NR;99;"";P;S;0;O;"";;SNCF MOBILITES;SNCF;"";4120;Établissement public national à caractère industriel ou commercial non doté d'un comptable public ;4910Z;Transport ferroviaire interurbain de voyageurs;2008;"";53;94200;2015;GE;19550101;201209;2;S;O;2012;9;4910Z;4931Z;4910Z;5221Z;4920Z;;;;11;38087;E;"";1;"";"";27/02/2018
75140902000029;MADAME CECILE REYES;"";"";18 AVENUE DE LA GARE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;18;"";RUE;DE LA GARE;38670;"";;1;"";;5;Profession libérale ;8559B;Autres enseignements;2015;00;NN;20150101;2015;1;201501;"";"";"";P;S;0;O;"";;REYES*CECILE/;"";2;"";"";8559B;Autres enseignements;2012;"";00;NN;2015;PME;20120301;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;E;"";1;"";"";27/02/2018
77977749900186;DECOCERAM;DEPOT SERVICE CARRELAGES;"";CHEMIN DE CHARNEVAUX;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";ZI CHARNEVEAUX;38670;"";;0;DEPOT SERVICE CARRELAGES;;"";"";4673B;Commerce de gros d'appareils sanitaires et produits de décoration;2008;03;6;20030201;2015;6;201209;NR;99;"";P;S;0;O;"";;DECOCERAM;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;4673B;Commerce de gros d'appareils sanitaires et produits de décoration;2008;"";32;400;2015;PME;19000101;201209;2;S;O;2012;7;4673A;4673A;4675Z;4753Z;4673B;;;;84;38087;I;"";1;"";"";27/02/2018
77977749900186;DECOCERAM;DEPOT SERVICE CARRELAGES;"";CHEMIN DE CHARNEVAUX;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";ZI CHARNEVEAUX;38670;"";;0;DEPOT SERVICE CARRELAGES;;"";"";4673B;Commerce de gros d'appareils sanitaires et produits de décoration;2008;03;6;20030201;2015;6;201209;NR;99;"";P;S;0;O; ;;DECOCERAM;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;4673A;Commerce de gros de bois et de matériaux de construction;2015;"";32;400;2015;PME;19000101;201209;2;S;O;2012;7;4673A;4673A;4675Z;4753Z;4673B;;;;84;38087;F;0;1;0;1;27/02/2018
78842695500019;MADAME LAURENCE BALSAMO;VL CLEAN B;"";55 RUE COPERNIC;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;55;"";RUE;COPERNIC;38670;"";;1;"";;3;Artisan ;4520A;Entretien et réparation de véhicules automobiles légers;2012;00;NN;20121001;2012;1;201209;12;09;"";P;S;0;O;"";;RUGGERI*BALSAMO/LAURENCE/;"";2;"";"";4520A;Entretien et réparation de véhicules automobiles légers;2012;8129BP;00;NN;2012;PME;20121001;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;E;"";1;"";"";27/02/2018
79231563200010;MONSIEUR CEDRIC DEGLISE CAVET;"";"";1 ALLEE DES EUCALYPTUS;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;1;"";ALL;DES EUCALUPTUS;38670;"";;1;"";;2;Commerçant ;4614Z;Interm. comm. machines, équipts industriels, navires et avions;2013;00;NN;20130201;2013;1;201304;"";"";"";P;S;0;O;"";;DEGLISE-CAVET*CEDRIC/;"";1;"";"";4614Z;Interm. comm. machines, équipts industriels, navires et avions;2013;"";00;NN;2013;PME;20130201;201304;1;S;O;"";"";"";"";"";"";"";;;;84;38087;E;"";1;"";"";27/02/2018
80316546300016;SOLUX SECURITE PRIVEE;"";"";267 CHEMIN DE L ISLON;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;267;"";CHE;DE L'ISLON;38670;"";;1;"";;"";"";8010Z;Activités de sécurité privée;2014;02;3;20140715;2015;1;201407;12;07;"";P;S;0;O;"";;SOLUX SECURITE PRIVEE;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;8010Z;Activités de sécurité privée;2014;"";02;3;2015;PME;20140715;201407;1;S;O;"";"";"";"";"";"";"";;;;84;38087;E;"";1;"";"";27/02/2018
80879822700019;CONTAINERAMA;"";"";267 CHEMIN DE L ISLON;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;267;"";CHE;DE L'ISLON;38670;"";;1;"";;"";"";2511Z;Fabrication de structures métalliques et de parties de structures;2015;01;1;20150101;2015;1;201501;05;09;"";P;S;0;O;"";;CONTAINERAMA;"";"";5498;SARL unipersonnelle ;2511Z;Fabrication de structures métalliques et de parties de structures;2015;2511ZZ;01;1;2015;"";20150101;201501;1;S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
80879822700019;CONTAINERAMA;CONTAINERAMA;"";267 CHE DE L'ISLON;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;267;"";CHE;DE L'ISLON;38670;"";;1;"";;"";"";2511Z;Fabrication de structures métalliques et de parties de structures;2015;01;1;20150101;2015;1;201501;05;09;"";P;S;0;O; ;;CONTAINERAMA;"";"";5498;SARL unipersonnelle ;2511Z;Fabrication de structures métalliques et de parties de structures;2015;2511ZZ;01;1;2015;"";20150101;201501;1;S;O;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
82466551700010;MADAME RACNA BENOUMEUR;"";"";3 ALL DES BARBIERES;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;3;"";ALL;DES BARBIERES;38670;"";;1;"";;2;Commerçant ;4799A;Vente à domicile;2016;00;NN;20161020;2016;1;201701;"";"";"";P;S;0;O; ;;BENOUMEUR*RACNA/;"";2;"";"";4799A;Vente à domicile;2016;"";00;NN;2016;"";20161020;201701;"";S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
32519272200016;CLAIREFONTAINE;DOMAINE DE CLAIREFONTAINE;"";"";"";38121 CHONAS L AMBALLAN;FRANCE;84;38;3;28;107;CHONAS L'AMBALLAN;00;243800455;5;56;;14;8211;"";"";"";"";38121;"";;1;"";;"";"";5510Z;Hôtels et hébergement similaire;2008;12;20;19820629;2015;1;201209;NR;99;"";P;S;0;O;"";;DOMAINE DE CLAIREFONTAINE;"";"";5499;Société à responsabilité limitée (sans autre indication);5510Z;Hôtels et hébergement similaire;2008;"";12;20;2015;PME;19820629;201209;1;S;O;2012;3;5610A;5610A;5510Z;6820B;"";;;;84;38107;I;"";1;"";"";27/02/2018
32519272200016;CLAIREFONTAINE;DOMAINE DE CLAIREFONTAINE;"";"";"";38121 CHONAS L AMBALLAN;FRANCE;84;38;3;28;107;CHONAS L'AMBALLAN;00;243800455;5;56;;14;8211;"";"";"";"";38121;"";;1;"";;"";"";5510Z;Hôtels et hébergement similaire;2008;12;20;19820629;2015;1;201209;NR;99;"";P;S;0;O; ;;DOMAINE DE CLAIREFONTAINE;"";"";5499;Société à responsabilité limitée (sans autre indication);5610A;Restauration traditionnelle;2015;"";12;20;2015;PME;19820629;201209;1;S;O;2012;3;5610A;5610A;5510Z;6820B;"";;;;84;38107;F;0;1;0;1;27/02/2018
32519272200024;HOTEL RESTAURANT LE COTTAGE;DOMAINE DE CLAIREFONTAINE;"";616 CHEMIN DU MARAIS;"";38121 CHONAS L AMBALLAN;FRANCE;84;38;3;28;107;CHONAS L'AMBALLAN;00;243800455;5;56;;14;8211;616;"";CHE;DU MARAIS;38121;"";;0;HOTEL-RESTAURANT LE COTTAGE;;"";"";5510Z;Hôtels et hébergement similaire;2008;00;0;20010901;2004;9;201209;NR;99;"";P;S;0;O;"";;DOMAINE DE CLAIREFONTAINE;"";"";5499;Société à responsabilité limitée (sans autre indication);5510Z;Hôtels et hébergement similaire;2008;"";12;20;2015;PME;19820629;201209;1;S;O;2012;3;5610A;5610A;5510Z;6820B;"";;;;84;38107;I;"";1;"";"";27/02/2018
32519272200024;HOTEL RESTAURANT LE COTTAGE;DOMAINE DE CLAIREFONTAINE;"";616 CHEMIN DU MARAIS;"";38121 CHONAS L AMBALLAN;FRANCE;84;38;3;28;107;CHONAS L'AMBALLAN;00;243800455;5;56;;14;8211;616;"";CHE;DU MARAIS;38121;"";;0;HOTEL-RESTAURANT LE COTTAGE;;"";"";5510Z;Hôtels et hébergement similaire;2008;00;0;20010901;2004;9;201209;NR;99;"";P;S;0;O; ;;DOMAINE DE CLAIREFONTAINE;"";"";5499;Société à responsabilité limitée (sans autre indication);5610A;Restauration traditionnelle;2015;"";12;20;2015;PME;19820629;201209;1;S;O;2012;3;5610A;5610A;5510Z;6820B;"";;;;84;38107;F;0;1;0;1;27/02/2018
50075185400018;PHD CONSULTANTS;"";"";374 CHEMIN DE JACQUEMARDIERE;"";38121 CHONAS L AMBALLAN;FRANCE;84;38;3;28;107;CHONAS L'AMBALLAN;00;243800455;5;56;;14;8211;374;"";CHE;JACQUEMARDIERE;38121;"";;1;"";;"";"";7112B;Ingénierie, études techniques;2008;00;NN;20071101;2007;1;201209;99;07;"";P;S;0;O;"";;PHD CONSULTANTS;"";"";5499;Société à responsabilité limitée (sans autre indication);7112B;Ingénierie, études techniques;2008;"";00;NN;2007;PME;20071101;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38107;E;"";1;"";"";27/02/2018
81289363400020;MADAME POLIANA MANIN;"";"";668 CHEMIN DE LIEURAZ;"";38121 CHONAS L AMBALLAN;FRANCE;84;38;3;28;107;CHONAS L'AMBALLAN;00;243800455;5;56;;14;8211;668;"";CHE;DU LIEURAZ;38121;"";;1;"";;5;Profession libérale ;7410Z;Activités spécialisées de design;2016;00;NN;20160901;2016;1;201609;"";"";"";P;S;0;O;"";;OARCEA*DIT DECO'POLLY MANIN/POLIANA/;"";2;"";"";7410Z;Activités spécialisées de design;2015;"";00;NN;2016;"";20150801;201508;1;S;O;"";"";"";"";"";"";"";;;;84;38107;E;"";1;"";"";27/02/2018
82515980900011;MONSIEUR SERGIO FERNANDES;"";CHONAS L'AMBALLAN;210 CHE DE L'EGLISE;38121;38121 CHONAS L'AMBALLAN;"";84;38;3;28;107;CHONAS L'AMBALLAN;00;243800455;5;56;;14;8211;210;"";CHE;DE L'EGLISE;38121;"";;1;"";;5;Profession libérale ;8690E;Activité profess. rééducation appareillage & pédicures-podologues;2016;00;NN;20161205;2016;1;201701;"";"";"";P;S;0;O; ;;FERNANDES*SERGIO MIGUEL/;"";1;"";"";8690E;Activité profess. rééducation appareillage & pédicures-podologues;2016;"";00;NN;2016;"";20161205;201701;"";S;O;"";"";"";"";"";"";"";;;;84;38107;C;"";1;"";"";27/02/2018
30740105900109;RMG;CARRIERE DE CHUZELLES;"";LIEU DIT COTE RENARD;"";38200 CHUZELLES;FRANCE;84;38;3;27;110;CHUZELLES;"";243800455;0;"";;15;8211;"";"";LD;COTE RENARD;38200;"";;0;CARRIERE DE CHUZELLES;;"";"";0811Z;Extraction pierres ornement. construc. calcaire industriel, gypse;2016;00;NN;20160101;2016;1;201512;NR;NR;"";P;S;0;O;"";;RMG;"";"";5710;SAS, société par actions simplifiée;0811Z;Extraction pierres ornement. construc. calcaire industriel, gypse;2014;"";03;6;2015;ETI;19680101;201209;1;S;O;"";"";"";"";"";"";"";;;;27;38110;I;"";1;"";"";27/02/2018
