SIRET;L1_NOMEN;L2_COMP;L3_CADR;L4_VOIE;L5_DISP;L6_POST;DEPET;L7_ETRG;RPET;ARRONET;CTONET;COMET;LIBCOM;DU;EPCI;TU;UU;CODEVOIE;TCD;ZEMET;NUMVOIE;INDREP;TYPVOIE;LIBVOIE;CODPOS;CEDEX;ZR1;SIEGE;ENSEIGNE;NOM_COM;NATETAB;LIBNATETAB;APET700;LIBAPET;DAPET;TEFET;EFETCENT;DCRET;DEFET;ORIGINE;AMINTRET;ACTIVNAT;LIEUACT;ACTISURF;SAISONAT;MODET;AUXILT;PRODET;PRODPART;ZR2;NOMEN_LONG;SIGLE;CIVILITE;NJ;LIBNJ;APEN700;LIBAPEN;DAPEN;APRM;TEFEN;EFENCENT;DEFEN;CATEGORIE;DCREN;AMINTREN;MONOACT;MODEN;PRODEN;ESAANN;TCA;ESAAPEN;ESASEC1N;ESASEC2N;ESASEC3N;ESASEC4N;REGIMP;MONOREG;ZR3;RPEN;DEPCOMEN;VMAJ;VMAJ1;IND_PUBLIPO;VMAJ2;VMAJ3;MAJ_DATE
52951277400025;SAS D M F;SAS DMF;"";134 RUE GALILEE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;134;"";RUE;GALILEE;38670;"";;1;"";;"";"";4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2017;00;NN;20170501;2017;1;201709;"";"";"";P;S;0;O; ;;SAS D M F;"";"";5710;SAS, société par actions simplifiée;4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2011;"";03;6;2015;PME;20110101;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
83178029100017;MONSIEUR GILLES PHILIBERT;"";"";2 BOULEVARD EUGENE ARNAUD;"";38200 VIENNE;FRANCE;84;38;3;99;544;VIENNE;00;243800455;5;56;;42;8211;2;"";BD;EUGENE ARNAUD;38200;"";;1;"";;2;Commerçant ;4799A;Vente à domicile;2017;00;NN;20170814;2017;1;201709;"";"";"";P;S;0;O; ;;PHILIBERT*GILLES/;"";1;"";"";4799A;Vente à domicile;2017;"";00;NN;2017;"";20170814;201709;"";S;O;"";"";"";"";"";"";"";;;;84;38544;C;"";1;"";"";27/02/2018
82153903800017;MONSIEUR ALEXANDRE CASTRO;"";"";14 ALLEE LOUISE MICHEL;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;14;"";ALL;LOUISE MICHEL;38670;"";;1;"";;5;Profession libérale ;6201Z;Programmation informatique;2016;00;NN;20160801;2016;1;201607;"";"";"";P;S;0;O;"";;CASTRO*ALEXANDRE JEAN/;"";1;"";"";6201Z;Programmation informatique;2016;"";00;NN;2016;"";20160801;201607;1;S;O;"";"";"";"";"";"";"";;;;84;38087;E;"";1;"";"";27/02/2018
83147482000014;AB 09;"";"";1743 ROUTE DE LA MOILLE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;1743;"";RTE;DE LA MOILLE;38670;"";;1;AB 09;;"";"";1411Z;Fabrication de vêtements en cuir;2017;00;NN;20170803;2017;1;201708;04;99;"";P;S;0;O; ;;AB 09;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;1411Z;Fabrication de vêtements en cuir;2017;"";00;NN;2017;"";20170803;201708;"";S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
83147482000014;AB 09;AB 09;"";1743 RTE DE LA MOILLE;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;1743;"";RTE;DE LA MOILLE;38670;"";;1;AB 09;;"";"";1411Z;Fabrication de vêtements en cuir;2017;00;NN;20170803;2017;1;201708;04;99;"";P;S;0;O; ;;AB 09;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;1411Z;Fabrication de vêtements en cuir;2017;1411ZZ;00;NN;2017;"";20170803;201708;"";S;O;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
83178998700011;WAREINE ADVISOR;"";"";178 ALLEE DES AUBEPINES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;178;"";ALL;DES AUBEPINES;38670;"";;1;"";;"";"";7022Z;Conseil pour les affaires et autres conseils de gestion;2017;00;NN;20170901;2017;1;201709;12;99;"";P;S;0;O; ;;WAREINE ADVISOR;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;7022Z;Conseil pour les affaires et autres conseils de gestion;2017;"";00;NN;2017;"";20170901;201709;"";S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
83179066200017;ENM AUTO LYON;"";"";63 CHEMIN DES ROCHES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;63;"";CHE;DES ROCHES;38670;"";;1;"";;"";"";4520A;Entretien et réparation de véhicules automobiles légers;2017;00;NN;20170904;2017;1;201709;12;93;"";P;S;0;O; ;;ENM AUTO LYON;"";"";5499;Société à responsabilité limitée (sans autre indication);4520A;Entretien et réparation de véhicules automobiles légers;2017;4520AB;00;NN;2017;"";20170904;201709;"";S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
83223485000010;PG PLAST;"";EYRIS PARC LOT 3 ZAC DES PLATIERES;85 CHEMIN DES PLATIERES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;85;"";CHE;DES PLATIERES;38670;"";;1;"";;"";"";4676Z;Commerce de gros d'autres produits intermédiaires;2017;00;NN;20171001;2017;1;201709;09;99;"";P;S;0;O; ;;PG PLAST;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;4676Z;Commerce de gros d'autres produits intermédiaires;2017;"";00;NN;2017;"";20171001;201709;"";S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
95040592802054;FLOREAL;GEANT CARBURANTS;"";1515 AVENUE FREDERIC MISTRAL;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;1515;"";AV;FREDERIC MISTRAL;38670;"";;0;"";;"";"";4730Z;Commerce de détail de carburants en magasin spécialisé;2008;00;0;20010131;2004;6;201209;NR;05;1 ;P;S;0;O;"";;FLOREAL;"";"";5599;SA à conseil d'administration (s.a.i.);4730Z;Commerce de détail de carburants en magasin spécialisé;2008;"";00;0;2004;GE;19890920;201209;5;S;O;2014;9;4730Z;4730Z;4778B;5610C;"";;;;84;38087;I;"";1;"";"";27/02/2018
95040592802054;FLOREAL;GEANT CARBURANTS;"";1515 AVENUE FREDERIC MISTRAL;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;1515;"";AV;FREDERIC MISTRAL;38670;"";;0;"";;"";"";4730Z;Commerce de détail de carburants en magasin spécialisé;2008;00;0;20010131;2004;6;201209;NR;05;1 ;P;S;0;O; ;;FLOREAL;"";"";5710;SAS, société par actions simplifiée;4730Z;Commerce de détail de carburants en magasin spécialisé;2008;"";00;0;2004;GE;19890920;201209;5;S;O;2014;9;4730Z;4730Z;4778B;5610C;"";;;;84;38087;F;0;1;0;1;27/02/2018
80894675000011;MONSIEUR AURELIEN MARTINS;ACM;"";14 CHEMIN DU BASSARD;"";38121 CHONAS L AMBALLAN;FRANCE;84;38;3;28;107;CHONAS L'AMBALLAN;00;243800455;5;56;;14;8211;14;"";CHE;DU BASSARD;38121;"";;1;"";;5;Profession libérale ;7311Z;Activités des agences de publicité;2015;00;NN;20150116;2015;1;201501;12;93;"";P;S;0;O;"";;MARTINS*AURELIEN/;"";1;"";"";7311Z;Activités des agences de publicité;2015;"";00;NN;2015;PME;20150116;201501;1;S;O;"";"";"";"";"";"";"";;;;84;38107;E;"";1;"";"";27/02/2018
83186835100014;MONSIEUR ANDRAS ATHEE;"";"";32 CHEMIN DE SAINT LAURENT;"";38121 CHONAS L AMBALLAN;FRANCE;84;38;3;28;107;CHONAS L'AMBALLAN;00;243800455;5;56;;14;8211;32;"";CHE;SAINT LAURENT;38121;"";;1;"";;5;Profession libérale ;7022Z;Conseil pour les affaires et autres conseils de gestion;2017;00;NN;20170908;2017;1;201709;"";"";"";P;S;0;O; ;;ATHEE*ANDREAS/;"";1;"";"";7022Z;Conseil pour les affaires et autres conseils de gestion;2017;"";00;NN;2017;"";20170908;201709;"";S;O;"";"";"";"";"";"";"";;;;84;38107;C;"";1;"";"";27/02/2018
53027583300024;MONSIEUR AZIZ GADAMI;"";"";1080 CHEMIN DES PINS;"";38200 CHUZELLES;FRANCE;84;38;3;27;110;CHUZELLES;"";243800455;0;"";;15;8211;1080;C;CHE;DES PINS;38200;"";;1;"";;3;Artisan ;4399B;Travaux de montage de structures métalliques;2016;01;NN;20161212;2016;1;201612;"";"";"";P;S;0;O;"";;GADAMI*AZIZ/;"";1;"";"";4399B;Travaux de montage de structures métalliques;2011;4399BZ;00;0;2015;PME;20110207;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38110;E;"";1;"";"";27/02/2018
83165202900016;MOBI FERME;"";"";256 CHEMIN DES BROSSES;"";38200 CHUZELLES;FRANCE;84;38;3;27;110;CHUZELLES;"";243800455;0;"";;15;8211;256;"";CHE;DES BROSSES;38200;"";;1;"";;"";"";1011Z;Transformation et conservation de la viande de boucherie;2017;00;NN;20170808;2017;1;201708;99;99;"";P;S;0;O; ;;MOBI FERME;"";"";5499;Société à responsabilité limitée (sans autre indication);1011Z;Transformation et conservation de la viande de boucherie;2017;"";00;NN;2017;"";20170808;201708;"";S;O;"";"";"";"";"";"";"";;;;84;38110;I;"";1;"";"";27/02/2018
83165202900016;MOBI FERME;"";"";256 CHE DES BROSSES;"";38200 CHUZELLES;"";84;38;3;27;110;CHUZELLES;"";243800455;0;"";;15;8211;256;"";CHE;DES BROSSES;38200;"";;1;"";;"";"";1011Z;Transformation et conservation de la viande de boucherie;2017;00;NN;20170808;2017;1;201708;99;99;"";P;S;0;O; ;;MOBI FERME;"";"";5499;Société à responsabilité limitée (sans autre indication);1011Z;Transformation et conservation de la viande de boucherie;2017;1011ZZ;00;NN;2017;"";20170808;201708;"";S;O;"";"";"";"";"";"";"";;;;84;38110;F;0;1;0;0;27/02/2018
83171609700017;SCI SAINT GERMAIN;"";"";5 IMPASSE DE LA COMBE BLEUE;"";38200 CHUZELLES;FRANCE;84;38;3;27;110;CHUZELLES;"";243800455;0;"";;15;8211;5;"";IMP;DE LA COMBE BLEUE;38200;"";;1;"";;"";"";6820B;Location de terrains et d'autres biens immobiliers;2017;00;NN;20170816;2017;NR;201709;99;99;"";P;S;0;N; ;;SCI SAINT GERMAIN;"";"";6540;Société civile immobilière ;6820B;Location de terrains et d'autres biens immobiliers;2017;"";00;NN;2017;"";20170816;201709;"";S;N;"";"";"";"";"";"";"";;;;84;38110;C;"";0;"";"";27/02/2018
83173848900010;MUSIK & CO;MAIRIE;"";PLACE DE LA MAIRIE;"";38200 CHUZELLES;FRANCE;84;38;3;27;110;CHUZELLES;"";243800455;0;"";;15;8211;"";"";PL;DE LA COMMUNE;38200;"";;1;"";;"";"";9001Z;Arts du spectacle vivant;2011;00;NN;20110804;2011;1;201709;99;99;"";P;S;0;N; ;;MUSIK & CO;"";"";9220;Association déclarée ;9001Z;Arts du spectacle vivant;2011;"";00;NN;2011;"";20110804;201709;"";S;N;"";"";"";"";"";"";"";;;;84;38110;C;"";1;"";"";27/02/2018
79443152800015;MADAME CHLOE CAILLOT;"";"";260 RUE DU SIFFET;"";38138 LES COTES D AREY;FRANCE;84;38;3;28;131;LES COTES D'AREY;"";243800455;0;"";;14;8211;260;"";RUE;DU SIFFET;38138;"";;1;"";;5;Profession libérale ;8690E;Activité profess. rééducation appareillage & pédicures-podologues;2013;00;NN;20130722;2013;1;201307;"";"";"";P;S;0;O;"";;CAILLOT*CHLOE/;"";2;"";"";8690E;Activité profess. rééducation appareillage & pédicures-podologues;2013;"";00;NN;2013;PME;20130722;201307;1;S;O;"";"";"";"";"";"";"";;;;84;38131;E;"";1;"";"";27/02/2018
79443152800023;MADAME CHLOE CAILLOT;"";"";30 IMPASSE DES GLAIEULS;"";38138 LES COTES D AREY;FRANCE;84;38;3;28;131;LES COTES D'AREY;"";243800455;0;"";;14;8211;30;"";IMP;DES GLAIEULS;38138;"";;1;"";;5;Profession libérale ;8690E;Activité profess. rééducation appareillage & pédicures-podologues;2016;00;NN;20160101;2016;1;201709;"";"";"";P;S;0;O; ;;CAILLOT*CHLOE/;"";2;"";"";8690E;Activité profess. rééducation appareillage & pédicures-podologues;2013;"";00;NN;2013;PME;20130722;201307;1;S;O;"";"";"";"";"";"";"";;;;84;38131;C;"";1;"";"";27/02/2018
82013485600013;SPORTBOX CORPORATE SAS;"";"";977 MONTEE CHATEAU GRILLET;"";38138 LES COTES D AREY;FRANCE;84;38;3;28;131;LES COTES D'AREY;"";243800455;0;"";;14;8211;977;"";MTE;CHATEAU GRILLET;38138;"";;1;"";;"";"";6630Z;Gestion de fonds;2016;00;NN;20160515;2016;1;201605;99;99;"";P;S;0;O;"";;SPORTBOX CORPORATE SAS;"";"";5710;SAS, société par actions simplifiée;6630Z;Gestion de fonds;2016;"";00;NN;2016;"";20160515;201605;1;S;O;"";"";"";"";"";"";"";;;;84;38131;E;"";1;"";"";27/02/2018
82248336800012;ART & JARDIN;ART & JARDINS;"";647 IMPASSE GONTEL;"";38138 LES COTES D AREY;FRANCE;84;38;3;28;131;LES COTES D'AREY;"";243800455;0;"";;14;8211;647;"";IMP;GONTEL;38138;"";;1;"";;"";"";8130Z;Services d'aménagement paysager;2016;00;NN;20160912;2016;1;201609;12;91;"";P;S;0;O;"";;ART & JARDIN;"";"";5499;Société à responsabilité limitée (sans autre indication);8130Z;Services d'aménagement paysager;2016;4339ZZ;00;NN;2016;"";20160912;201609;1;S;O;"";"";"";"";"";"";"";;;;84;38131;I;"";1;"";"";27/02/2018
82248336800012;ART & JARDIN;ART & JARDINS;"";647 IMP GONTEL;"";38138 LES COTES D'AREY;"";84;38;3;28;131;LES COTES D'AREY;"";243800455;0;"";;14;8211;647;"";IMP;GONTEL;38138;"";;1;"";;"";"";8130Z;Services d'aménagement paysager;2016;00;NN;20160912;2016;1;201609;12;91;"";P;S;0;O; ;;ART & JARDIN;"";"";5498;SARL unipersonnelle ;8130Z;Services d'aménagement paysager;2016;4339ZZ;00;NN;2016;"";20160912;201609;1;S;O;"";"";"";"";"";"";"";;;;84;38131;F;0;1;0;1;27/02/2018
82259644100011;SPORT INBOX SAS;"";"";977 MONTEE CHATEAU GRILLET;"";38138 LES COTES D AREY;FRANCE;84;38;3;28;131;LES COTES D'AREY;"";243800455;0;"";;14;8211;977;"";MTE;CHATEAU GRILLET;38138;"";;1;"";;"";"";7490B;Activités spécialisées, scientifiques et techniques diverses;2016;00;NN;20161010;2016;1;201609;99;99;"";P;S;0;O;"";;SPORT INBOX SAS;"";"";5710;SAS, société par actions simplifiée;7490B;Activités spécialisées, scientifiques et techniques diverses;2016;"";00;NN;2016;"";20161010;201609;1;S;O;"";"";"";"";"";"";"";;;;84;38131;E;"";1;"";"";27/02/2018
32579862700015;MONSIEUR JACQUES SILVESTRE;LE VILLAGE;"";"";"";38780 ESTRABLIN;FRANCE;84;38;3;28;157;ESTRABLIN;"";243800455;0;"";;17;8211;"";"";"";LE VILLAGE;38780;"";;1;"";;5;Profession libérale ;8621Z;Activité des médecins généralistes;2008;00;0;19821001;2004;1;201209;NR;99;"";P;S;0;O;"";;SILVESTRE*JACQUES HENRI RENE/;"";1;"";"";8621Z;Activité des médecins généralistes;2008;"";00;0;2004;PME;19821001;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38157;E;"";1;"";"";27/02/2018
41434660100019;MADAME CATHERINE BELTRAMI;SDF SAULNIER SAMOUELIAN FORTUNE FAUCON;"";"";"";38780 ESTRABLIN;FRANCE;84;38;3;28;157;ESTRABLIN;"";243800455;0;"";;17;8211;"";"";"";"";38780;"";;1;"";;5;Profession libérale ;8690D;Activités des infirmiers et des sages-femmes;2008;00;0;19970903;2004;1;201209;NR;99;"";P;S;0;O;"";;BELTRAMI*CATHERINE/;"";2;"";"";8690D;Activités des infirmiers et des sages-femmes;2008;"";00;0;2004;PME;19970903;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38157;E;"";1;"";"";27/02/2018
41434660100027;MADAME CATHERINE BELTRAMI;SDF SAULNIER SAMOUELIAN FORTUNE FAUCON;BT LES TILLEULS;111 RUE DE L EUROPE;"";38780 ESTRABLIN;FRANCE;84;38;3;28;157;ESTRABLIN;"";243800455;0;"";;17;8211;111;"";RUE;DE L'EUROPE;38780;"";;1;"";;5;Profession libérale ;8690D;Activités des infirmiers et des sages-femmes;2017;00;NN;20170728;2017;1;201709;"";"";"";P;S;0;O; ;;BELTRAMI*CATHERINE/;"";2;"";"";8690D;Activités des infirmiers et des sages-femmes;2008;"";00;0;2004;PME;19970903;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38157;C;"";1;"";"";27/02/2018
42271941900034;LA MIA MAMMA;"";"";1209 ROUTE DE LA TABOURETTE;"";38780 ESTRABLIN;FRANCE;84;38;3;28;157;ESTRABLIN;"";243800455;0;"";;17;8211;1209;"";RTE;DE LA TABOURETTE;38780;"";;1;"";;"";"";5610A;Restauration traditionnelle;2017;00;NN;20170901;2017;1;201709;"";"";"";P;S;0;O; ;;LA MIA MAMMA;"";"";5499;Société à responsabilité limitée (sans autre indication);5610A;Restauration traditionnelle;2008;"";03;6;2015;PME;19990415;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38157;C;"";1;"";"";27/02/2018
43922931100014;ATECH FROID;"";"";114 ROUTE DE LA BOUGIE;"";38780 ESTRABLIN;FRANCE;84;38;3;28;157;ESTRABLIN;"";243800455;0;"";;17;8211;114;"";RTE;DE LA BOUGIE;38780;"";;1;"";;"";"";3320B;Installation de machines et équipements mécaniques;2008;01;1;20010901;2015;1;201209;99;99;"";P;S;0;O;"";;ATECH FROID;"";"";5499;Société à responsabilité limitée (sans autre indication);3320B;Installation de machines et équipements mécaniques;2008;3320BZ;01;1;2015;PME;20010901;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38157;E;"";1;"";"";27/02/2018
52270921100026;FRID ALPES CONCEPT;"";"";ZONE ARTISANALE DU ROCHER;"";38780 ESTRABLIN;FRANCE;84;38;3;28;157;ESTRABLIN;"";243800455;0;"";;17;8211;"";"";"";ZA DU ROCHER;38780;"";;0;"";;"";"";5610C;Restauration de type rapide;2011;11;10;20110502;2015;1;201209;99;99;"";P;S;0;O;"";;FRID'ALPES CONCEPT;"";"";5499;Société à responsabilité limitée (sans autre indication);5610C;Restauration de type rapide;2011;"";11;10;2015;PME;20100513;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38157;I;"";1;"";"";27/02/2018
52270921100026;FRID'ALPES CONCEPT;"";"";ZA DU ROCHER;"";38780 ESTRABLIN;"";84;38;3;28;157;ESTRABLIN;"";243800455;0;"";;17;8211;"";"";"";ZA DU ROCHER;38780;"";;1;"";;"";"";5610C;Restauration de type rapide;2011;11;10;20110502;2015;1;201209;99;99;"";P;S;0;O; ;;FRID'ALPES CONCEPT;"";"";5499;Société à responsabilité limitée (sans autre indication);5610C;Restauration de type rapide;2011;"";11;10;2015;PME;20100513;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38157;F;0;1;0;0;27/02/2018
