"SIREN";"NIC";"L1_NORMALISEE";"L2_NORMALISEE";"L3_NORMALISEE";"L4_NORMALISEE";"L5_NORMALISEE";"L6_NORMALISEE";"L7_NORMALISEE";"L1_DECLAREE";"L2_DECLAREE";"L3_DECLAREE";"L4_DECLAREE";"L5_DECLAREE";"L6_DECLAREE";"L7_DECLAREE";"NUMVOIE";"INDREP";"TYPVOIE";"LIBVOIE";"CODPOS";"CEDEX";"RPET";"LIBREG";"DEPET";"ARRONET";"CTONET";COMET;"LIBCOM";"DU";"TU";"UU";"EPCI";"TCD";"ZEMET";"SIEGE";"ENSEIGNE";"IND_PUBLIPO";"DIFFCOM";"AMINTRET";"NATETAB";"LIBNATETAB";"APET700";"LIBAPET";"DAPET";"TEFET";"LIBTEFET";"EFETCENT";"DEFET";"ORIGINE";"DCRET";"DDEBACT";"ACTIVNAT";"LIEUACT";"ACTISURF";"SAISONAT";"MODET";"PRODET";"PRODPART";"AUXILT";"NOMEN_LONG";"SIGLE";"NOM";"PRENOM";"CIVILITE";"RNA";"NICSIEGE";"RPEN";"DEPCOMEN";"ADR_MAIL";"NJ";"LIBNJ";"APEN700";"LIBAPEN";"DAPEN";"APRM";"ESS";"DATEESS";"TEFEN";"LIBTEFEN";"EFENCENT";"DEFEN";"CATEGORIE";"DCREN";"AMINTREN";"MONOACT";"MODEN";"PRODEN";"ESAANN";"TCA";"ESAAPEN";"ESASEC1N";"ESASEC2N";"ESASEC3N";"ESASEC4N";"VMAJ";"VMAJ1";"VMAJ2";"VMAJ3";"DATEMAJ"
"500569405";"03155";"DECATHLON";"DECATHLON FRANCE";"ZONE COMMERCIALE CHASSE SUD";"1963 AVENUE FREDERIC MISTRAL";"";"38670 CHASSE SUR RHONE";"FRANCE";"DECATHLON FRANCE";"DECATHLON";"ZONE COMMERCIALE CHASSE SUD";"1963 AV FREDERIC MISTRAL";"";"38670 CHASSE SUR RHONE";"";"1963";"";"AV";"FREDERIC MISTRAL";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"0";"DECATHLON";"1";"O";"201307";"";"";"4764Z";"Commerce de détail d'articles de sport en magasin spécialisé";"2013";"12";"20 à 49 salariés";"20";"2015";"1";"20130820";"20130820";"10";"05";"4 ";"P";"S";"O";"";"0";"DECATHLON FRANCE";"";"";"";"";"";"03239";"32";"59009";"";"5720";"Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ";"4764Z";"Commerce de détail d'articles de sport en magasin spécialisé";"2007";"";"";"";"53";"10 000 salariés et plus";"15500";"2015";"GE";"20071005";"201209";"2";"S";"O";"2012";"9";"4764Z";"4764Z";"";"";"";"I";"";"";"";"2017-02-28T19:39:18"
"500569405";"03155";"DECATHLON";"DECATHLON FRANCE";"ZONE COMMERCIALE CHASSE SUD";"1963 AVENUE FREDERIC MISTRAL";"";"38670 CHASSE SUR RHONE";"FRANCE";"DECATHLON FRANCE";"DECATHLON";"ZONE COMMERCIALE CHASSE SUD";"1963 AV FREDERIC MISTRAL";"";"38670 CHASSE SUR RHONE";"";"1963";"";"AV";"FREDERIC MISTRAL";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"0";"DECATHLON";"1";"O";"201307";"";"";"4764Z";"Commerce de détail d'articles de sport en magasin spécialisé";"2013";"12";"20 à 49 salariés";"20";"2015";"1";"20130820";"20130820";"10";"05";"4 ";"P";"S";"O";" ";"0";"DECATHLON FRANCE";"";"";"";"";"";"03239";"32";"59009";"";"5720";"Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ";"4764Z";"Commerce de détail d'articles de sport en magasin spécialisé";"2007";"";"N";"20170322";"53";"10 000 salariés et plus";"15500";"2015";"GE";"20071005";"201209";"2";"S";"O";"2012";"9";"4764Z";"4764Z";"";"";"";"F";"0";"0";"0";"2017-02-28T19:39:18"
"535023956";"00019";"MONSIEUR FABRICE DEAS";"";"";"8 RUE MOZART";"";"38670 CHASSE SUR RHONE";"FRANCE";"MONSIEUR FABRICE DEAS";"";"";"8 RUE MOZART";"";"38670 CHASSE SUR RHONE";"";"8";"";"RUE";"MOZART";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"1";"";"1";"O";"201209";"3";"Artisan ";"7420Z";"Activités photographiques";"2011";"00";"0 salarié";"NN";"2011";"1";"20110911";"20110911";"12";"93";"";"P";"S";"O";"";"0";"DEAS*FABRICE/";"";"DEAS";"FABRICE";"1";"";"00019";"84";"38087";"";"";"";"7420Z";"Activités photographiques";"2011";"7420ZR";"";"";"00";"0 salarié";"NN";"2011";"PME";"20110911";"201209";"1";"S";"O";"";"";"";"";"";"";"";"E";"";"";"";"2017-02-21T04:23:22"
"712044502";"02256";"JACQUELINE RIU CENTRE COMMERCIAL";"RIU AUBLET ET CIE";"";"1515 AVENUE FREDERIC MISTRAL";"";"38670 CHASSE SUR RHONE";"FRANCE";"RIU AUBLET ET CIE";"JACQUELINE RIU";"CENTRE COMMERCIAL CHASSE SUD";"1515 AV FREDERIC MISTRAL";"";"38670 CHASSE SUR RHONE";"";"1515";"";"AV";"FREDERIC MISTRAL";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"0";"";"1";"O";"201605";"";"";"4771Z";"Commerce de détail d'habillement en magasin spécialisé";"2016";"02";"3 à 5 salariés";"NN";"2016";"1";"20160518";"20160518";"10";"05";"";"P";"S";"O";"";"0";"RIU AUBLET ET CIE";"";"";"";"";"";"00797";"11";"91570";"";"5699";"SA à directoire (s.a.i.)";"4771Z";"Commerce de détail d'habillement en magasin spécialisé";"2008";"";"";"";"41";"500 à 999 salariés";"800";"2015";"ETI";"19710101";"201209";"2";"S";"O";"2012";"8";"4771Z";"4771Z";"4791B";"7740Z";"4619A";"I";"";"";"";"2017-02-20T13:09:17"
"712044502";"02256";"JACQUELINE RIU CENTRE COMMERCIAL";"RIU AUBLET ET CIE";"";"1515 AVENUE FREDERIC MISTRAL";"";"38670 CHASSE SUR RHONE";"FRANCE";"RIU AUBLET ET CIE";"JACQUELINE RIU";"CENTRE COMMERCIAL CHASSE SUD";"1515 AV FREDERIC MISTRAL";"";"38670 CHASSE SUR RHONE";"";"1515";"";"AV";"FREDERIC MISTRAL";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"0";"";"1";"O";"201605";"";"";"4771Z";"Commerce de détail d'habillement en magasin spécialisé";"2016";"02";"3 à 5 salariés";"NN";"2016";"1";"20160518";"20160518";"10";"05";"";"P";"S";"O";" ";"0";"RIU AUBLET ET CIE";"";"";"";"";"";"00797";"11";"91570";"";"5699";"SA à directoire (s.a.i.)";"1413Z";"Fabrication de vêtements de dessus";"2016";"";"";"";"41";"500 à 999 salariés";"800";"2015";"ETI";"19710101";"201209";"2";"S";"O";"2012";"8";"4771Z";"4771Z";"4791B";"7740Z";"4619A";"F";"0";"0";"1";"2017-02-20T13:09:17"
"722003936";"04458";"MCDONALD S FRANCE";"CTRE COMMERCIAL CONTINENT";"";"CHEMIN DES ROUES";"";"38670 CHASSE SUR RHONE";"FRANCE";"MCDONALD'S FRANCE";"";"CTRE COMMERCIAL CONTINENT";"LD LES ROUES";"";"38670 CHASSE SUR RHONE";"";"";"";"LD";"LES ROUES";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"0";"";"1";"O";"201209";"";"";"6820B";"Location de terrains et d'autres biens immobiliers";"2008";"00";"0 salarié";"0";"2004";"1";"19960731";"19960731";"NR";"99";"";"P";"S";"O";"2";"0";"MCDONALD'S FRANCE";"";"";"";"";"";"02320";"11";"78297";"";"5720";"Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ";"6820B";"Location de terrains et d'autres biens immobiliers";"2009";"";"";"";"00";"0 salarié";"0";"2007";"GE";"19850125";"201209";"6";"S";"O";"2012";"9";"6820B";"6820B";"";"";"";"I";"";"";"";"2017-02-23T09:48:09"
"722003936";"04458";"MCDONALD S FRANCE";"CTRE COMMERCIAL CONTINENT";"";"CHEMIN DES ROUES";"";"38670 CHASSE SUR RHONE";"FRANCE";"MCDONALD'S FRANCE";"";"CTRE COMMERCIAL CONTINENT";"LD LES ROUES";"";"38670 CHASSE SUR RHONE";"";"";"";"LD";"LES ROUES";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"0";"";"1";"O";"201209";"";"";"6820B";"Location de terrains et d'autres biens immobiliers";"2008";"00";"0 salarié";"0";"2004";"1";"19960731";"19960731";"NR";"99";"";"P";"S";"O";" ";"0";"MCDONALD'S FRANCE";"";"";"";"";"";"02320";"11";"78297";"";"5720";"Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ";"6820B";"Location de terrains et d'autres biens immobiliers";"2009";"";"N";"20161129";"00";"0 salarié";"0";"2007";"GE";"19850125";"201209";"6";"S";"O";"2012";"9";"6820B";"6820B";"";"";"";"F";"0";"0";"0";"2017-02-23T09:48:09"
"779494160";"00046";"MADAME JOSIANE TOROSSIAN";"";"";"ROUTE DE COMMUNAY";"";"38670 CHASSE SUR RHONE";"FRANCE";"MADAME JOSIANE TOROSSIAN";"";"";"RTE DE COMMUNAY";"";"38670 CHASSE SUR RHONE";"";"";"";"RTE";"DE COMMUNAY";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"1";"";"0";"O";"201209";"9";"Autre entrepreneur individuel";"6820B";"Location de terrains et d'autres biens immobiliers";"2008";"00";"0 salarié";"0";"2004";"1";"19971001";"19971001";"NR";"99";"";"P";"S";"N";"";"0";"TOROSSIAN*JOSIANE/";"";"TOROSSIAN";"JOSIANE";"2";"";"00046";"84";"38087";"";"";"";"6820B";"Location de terrains et d'autres biens immobiliers";"2008";"";"";"";"00";"0 salarié";"0";"2004";"PME";"19630101";"201209";"1";"S";"N";"";"";"";"";"";"";"";"E";"";"";"";"2017-02-09T03:54:24"
"779777499";"00186";"DECOCERAM";"DEPOT SERVICE CARRELAGES";"";"CHEMIN DE CHARNEVAUX";"";"38670 CHASSE SUR RHONE";"FRANCE";"DECOCERAM";"DEPOT SERVICE CARRELAGES";"";"ZI CHARNEVEAUX";"";"38670 CHASSE SUR RHONE";"";"";"";"";"ZI CHARNEVEAUX";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"0";"DEPOT SERVICE CARRELAGES";"1";"O";"201209";"";"";"4673B";"Commerce de gros d'appareils sanitaires et produits de décoration";"2008";"03";"6 à 9 salariés";"6";"2015";"6";"20030201";"20030201";"NR";"99";"";"P";"S";"O";" ";"0";"DECOCERAM";"";"";"";"";"";"00327";"84";"69290";"";"5720";"Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ";"4673A";"Commerce de gros de bois et de matériaux de construction";"2015";"";"";"";"32";"250 à 499 salariés";"400";"2015";"PME";"19000101";"201209";"2";"S";"O";"2012";"7";"4673A";"4673A";"4675Z";"4753Z";"4673B";"I";"";"";"";"2017-02-13T09:35:11"
"779777499";"00186";"DECOCERAM";"DEPOT SERVICE CARRELAGES";"";"CHEMIN DE CHARNEVAUX";"";"38670 CHASSE SUR RHONE";"FRANCE";"DECOCERAM";"DEPOT SERVICE CARRELAGES";"";"ZI CHARNEVEAUX";"";"38670 CHASSE SUR RHONE";"";"";"";"";"ZI CHARNEVEAUX";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"0";"DEPOT SERVICE CARRELAGES";"1";"O";"201209";"";"";"4673B";"Commerce de gros d'appareils sanitaires et produits de décoration";"2008";"03";"6 à 9 salariés";"6";"2015";"6";"20030201";"20030201";"NR";"99";"";"P";"S";"O";" ";"0";"DECOCERAM";"";"";"";"";"";"00327";"84";"69290";"";"5720";"Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ";"4673A";"Commerce de gros de bois et de matériaux de construction";"2015";"";"N";"20170117";"32";"250 à 499 salariés";"400";"2015";"PME";"19000101";"201209";"2";"S";"O";"2012";"7";"4673A";"4673A";"4675Z";"4753Z";"4673B";"F";"0";"0";"0";"2017-02-13T09:35:11"
"821547726";"00025";"BATIR RHONE-ALPES-AUVERGNE";"BRAA";"";"8 ALL DES AMANDIERS";"";"38670 CHASSE SUR RHONE";"";"BATIR RHONE-ALPES-AUVERGNE";"BRAA";"";"8 ALL DES AMANDIERS";"";"38670 CHASSE SUR RHONE";"";"8";"";"ALL";"DES AMANDIERS";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"1";"";"1";"O";"201702";"";"";"4399C";"Travaux de maçonnerie générale et gros oeuvre de bâtiment";"2016";"00";"0 salarié";"NN";"2016";"1";"20161015";"20161015";"";"";"";"P";"S";"O";" ";"0";"BATIR RHONE-ALPES-AUVERGNE";"BRAA";"";"";"";"";"00025";"84";"38087";"";"5720";"Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ";"4399C";"Travaux de maçonnerie générale et gros oeuvre de bâtiment";"2016";"4399CZ";"N";"20160706";"00";"0 salarié";"NN";"2016";"";"20160706";"201607";"";"S";"O";"";"";"";"";"";"";"";"C";"";"";"";"2017-02-02T04:59:11"
"821981735";"00011";"BATI PRO";"";"ZONE ARTISANALE CHAMP DU ROY";"219 CHEMIN DES GOULES";"";"38670 CHASSE SUR RHONE";"FRANCE";"BATI PRO";"";"ZONE ARTISANALE CHAMP DU ROY";"219 CHE DES GOULES";"";"38670 CHASSE SUR RHONE";"";"219";"";"CHE";"DES GOULES";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"1";"";"1";"O";"201608";"";"";"4399C";"Travaux de maçonnerie générale et gros oeuvre de bâtiment";"2016";"00";"0 salarié";"NN";"2016";"4";"20160701";"20160701";"14";"91";"";"P";"S";"O";"";"0";"BATI PRO";"";"";"";"";"";"00011";"84";"38087";"";"5720";"Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ";"4399C";"Travaux de maçonnerie générale et gros oeuvre de bâtiment";"2016";"4399CZ";"";"";"00";"0 salarié";"NN";"2016";"";"20160701";"201608";"";"S";"O";"";"";"";"";"";"";"";"E";"";"";"";"2017-02-03T14:14:03"
